id,num_items,capacidad,num_variables_qubo,optimo,valor_total,peso,factible,coincide,ratio_optimo,brecha_optimo,exceso_peso,prob_optimo,ratio_optimo_medio,tiempo_total,t_solver,t_cuantico,t_clasico,pct_tiempo_solver_sobre_total,pct_tiempo_cuantico_sobre_solver,pct_tiempo_clasico_sobre_solver,tiempo_medio_iter,tiempo_por_eval,total_evals,num_factibles_qaoa,prob_optimo_muestras,prob_optimo_starts,tasa_factibilidad,ratio_medio_factibles,valor_medio_start,std_valor_start,tiempo_medio_start,total_muestras,starts,reads_por_start,muestras_esperadas,metodo,warmstart,epsilon_warmstart
3,3,4,6,10,10,4,True,True,1.0,0,0,0.8,0.96,878.6007338999771,878.598402799922,868.2935844995664,10.304818300355691,0.9999973468038836,0.9882712986188955,0.011728701381104543,0.2797822718400275,0.3500392043027578,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,377.58275239996146,377.58052040002076,368.0655750006554,9.514945399365388,0.9999940887131986,0.9748002217135435,0.025199778286456496,0.12045005512000062,0.1504304862151477,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.7,0.9454545454545455,923.7551570999785,923.7529012002051,913.4323703997652,10.320530800439883,0.9999975579029182,0.988827606617494,0.011172393382505993,0.2941411976000061,0.36802904430287053,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.9,0.9692307692307693,967.6353310999693,967.6329882999999,957.2748206979013,10.358167602098547,0.9999975788399884,0.9892953550288768,0.01070464497112324,0.30828051048005,0.38551115071713143,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.9,0.9875,876.4252526999917,876.4228915999993,865.9284585991991,10.4944330008002,0.9999973059881774,0.9880258342161264,0.011974165783873517,0.2779062403200194,0.3491724667729081,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,0.9,0.9666666666666668,917.5137716999743,917.5114399999147,907.1304940999835,10.380945899931248,0.9999974586756826,0.9886857586212416,0.01131424137875841,0.29153003063998184,0.365542406374468,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1611.6000067000277,1611.5975847999798,1599.070780098671,12.52680470130872,0.9999984972077204,0.9922270889337034,0.007772911066296652,0.5084102715999587,0.6420707509163266,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,0.9,0.9833333333333334,976.3320018000086,976.3296026000753,965.9506663004286,10.378936299646739,0.9999975426392571,0.989369433978027,0.010630566021972977,0.31053591352000365,0.38897593729086666,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,1.0,1.0,1849.4037230999675,1849.4012834001333,1836.8631453994894,12.538138000643812,0.9999986808181449,0.9932204340327956,0.00677956596720447,0.589390866719908,0.7368132603187781,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,227.2370663000038,227.2348909000284,216.90950030175736,10.325390598271042,0.9999904267379842,0.9545607166339007,0.045439283366099266,0.07291798983996269,0.09053182904383601,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,1.0,1.0,960.3921445999877,960.3896802000236,950.0119577987352,10.377722401288338,0.9999974339648883,0.9891942587313861,0.010805741268613939,0.3061600386399543,0.382625370597619,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,380.368347700045,380.3661351999617,370.8038024005946,9.562332799367141,0.9999941832697262,0.9748601888694951,0.02513981113050493,0.12053864392002579,0.15154029290835128,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9375,949.8239676000085,949.8215352999978,939.3618650990538,10.459670200943947,0.9999974392096919,0.9889877521068836,0.01101224789311636,0.30237173408004453,0.37841495430278793,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.8,0.9454545454545453,1842.6875831999932,1842.6850596999866,1830.4125457014306,12.27251399855595,0.9999986305329077,0.9933398743675959,0.006660125632404095,0.5849033444399713,0.7341374739840584,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,222.16031710000243,222.15827809995972,211.43858840025496,10.719689699704759,0.9999908219430484,0.9517475117677971,0.04825248823220287,0.07095761651999782,0.08850927414341024,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.8,0.9142857142857143,500.9583966000355,500.9561038000393,491.8307608985342,9.125342901505064,0.9999954231728387,0.9817841466901309,0.018215853309869082,0.1600309032400837,0.19958410509961724,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,1.0,1.0,998.5824877999839,998.5800884000491,988.6285645005992,9.951523899449967,0.9999975971940585,0.9900343257240443,0.009965674275955728,0.31942608692001084,0.3978406726693423,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,440.3396339000319,440.33741749997716,431.11276430042926,9.224653199547902,0.9999949666123962,0.979050944042137,0.020949055957862995,0.14107852683998645,0.17543323406373593,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.8,0.9545454545454547,1042.9829112000298,1042.9805455001188,1033.114664999186,9.86588050093269,0.9999977317941784,0.9905406859758809,0.009459314024119127,0.3335075134799583,0.4155300978088122,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.8,0.9384615384615385,1082.3729598000064,1082.3705401998595,1072.3578033006634,10.01273689919617,0.9999977645412103,0.9907492521947731,0.00925074780522696,0.3459774222399807,0.43122332278878867,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,0.7,0.9625,1015.109072399966,1015.106713199988,1005.1527672994998,9.95394590048818,0.9999976759147937,0.9901941876937158,0.009805812306284231,0.32454121779999695,0.40442498533864063,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333333,1042.0694801000063,1042.067061199923,1031.9708793985192,10.096181801403873,0.9999976787535482,0.9903113895666386,0.009688610433361444,0.33263489879998376,0.4151661598406068,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1971.133935299993,1971.131443499995,1959.4464553004364,11.684988199558575,0.9999987358545488,0.994071938612673,0.005928061387327062,0.6288455333200517,0.7853113320717111,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.8,0.9666666666666668,1077.9254490000312,1077.923071400146,1068.0669072002056,9.856164199940395,0.9999977942817034,0.9908563380249966,0.009143661975003404,0.34244328415999187,0.42945142286858407,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.9,0.9857142857142858,2126.3853975000093,2126.3828815000597,2114.7128923010896,11.669989198970143,0.9999988167714317,0.9945118119128491,0.005488188087150858,0.6764636790000135,0.8471644946215378,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,0.8,0.8,261.11186490004184,261.1096530999057,250.5943476021057,10.5153054978,0.999991529300528,0.9597283923709375,0.0402716076290624,0.08362144091995433,0.10402775023900626,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.9,0.99,1060.4587347999914,1060.4563864000374,1050.5439141999232,9.91247220011428,0.9999977854867174,0.9906526356696626,0.009347364330337471,0.3383536822799826,0.42249258422312247,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,451.37446859997,451.37203509995015,442.0634141008486,9.30862099910155,0.999994608689261,0.9793770542363346,0.020622945763665405,0.14457464399992023,0.17982949605575704,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,0.9,0.9375,1083.359450799995,1083.3570758000715,1073.1428588007693,10.214216999302153,0.9999978077452301,0.990571698632458,0.009428301367542033,0.34707476523998193,0.43161636486058624,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,1.0,1.0,2149.623592899996,2149.6210200000205,2137.926950399822,11.694069600198418,0.9999988030927909,0.9945599389420753,0.005440061057924669,0.6837884944400284,0.8564227171314823,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.01533610001206398,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37,1.0,1.0,0.61,5,0.0,0.0013267400034237653,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.016489400004502386,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.44,1.0,1.0,0.6,7,0.0,0.0014315599924884736,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.01844620000338182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,1.0,0.72,10,0.0,0.001608440006384626,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.01631380000617355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64,1.0,1.0,0.86,5,0.0,0.0014281999960076065,100,10,10,100,sa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,N/A,N/A,0.01868139998987317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,1.0,1.0,0.7163636363636364,22,0.0,0.0016400600085034966,100,10,10,100,sa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,N/A,N/A,0.019350200018379837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35,1.0,0.98,0.6255886970172685,13,0.0,0.0017014099925290794,100,10,10,100,sa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,N/A,N/A,0.01895280001917854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.28,1.0,0.92,0.7214673913043478,8,0.0,0.0016662100155372173,100,10,10,100,sa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,N/A,N/A,0.018400800006929785,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,0.9,0.95,0.6304093567251462,8.7,0.9,0.0016148099966812879,100,10,10,100,sa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,N/A,N/A,0.020876800001133233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36,1.0,1.0,0.7466666666666667,6,0.0,0.0018307699996512384,100,10,10,100,sa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,N/A,N/A,0.018279500014614314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.8,0.94,0.6569148936170213,11.6,0.8,0.0016024099895730615,100,10,10,100,sa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,N/A,N/A,0.02096599998185411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29,1.0,1.0,0.6657142857142857,7,0.0,0.001832589990226552,100,10,10,100,sa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,N/A,N/A,0.013992999971378595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62,1.0,0.89,0.6966292134831461,6,0.0,0.0012237200106028467,100,10,10,100,sa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,N/A,N/A,0.018089400022290647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31,1.0,1.0,0.712,10,0.0,0.0015806399984285235,100,10,10,100,sa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,N/A,N/A,0.015888300025835633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.66,1.0,1.0,0.8266666666666667,6,0.0,0.0013980300107505172,100,10,10,100,sa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,N/A,N/A,0.018461300001945347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,1.0,1.0,0.64875,8,0.0,0.0016228299937210977,100,10,10,100,sa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,N/A,N/A,0.020359100017230958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,0.9,0.97,0.6757263355201499,10.9,0.3,0.0017821800021920354,100,10,10,100,sa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,0.8,0.9199999999999999,189.2086149000097,189.20662409992656,178.36501660000067,10.841607499925885,0.9999894782799177,0.9426996409269474,0.05730035907305263,0.06070677703998517,0.07538112513941297,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9571428571428571,454.334853999957,454.3326151999063,444.8291390003287,9.503476199577563,0.999995072356807,0.97908255784059,0.020917442159410094,0.1458089584400179,0.1810090100398033,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
3,3,4,6,10,10,4,True,True,1.0,0,0,1.0,1.0,885.2665020000422,885.2641302998527,874.8954048999003,10.368725399952382,0.9999973209195376,0.988287421747857,0.011712578252143046,0.2826981589599745,0.3526948726294234,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,386.2119479000103,386.20967379998183,376.7894044992863,9.420269300695509,0.9999941117822978,0.9756084066771091,0.024391593322890898,0.12392621083999984,0.15386839593624774,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
5,3,5,6,22,22,5,True,True,1.0,0,0,0.9,0.9818181818181818,921.6412100999733,921.638927400054,911.2962784987176,10.34264890133636,0.9999975232228179,0.9887779817086144,0.011222018291385546,0.2937829423600342,0.36718682366536015,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
6,3,5,6,13,13,5,True,True,1.0,0,0,0.8,0.9384615384615385,961.3816341999918,961.3791446001269,951.1195452995598,10.25959930056706,0.9999974103937745,0.9893282485290084,0.01067175147099161,0.3063004772799555,0.3830195795219629,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
7,3,4,6,8,8,3,True,True,1.0,0,0,0.8,0.975,890.2011352999834,890.1988072000095,879.8682817998924,10.33052540011704,0.9999973847483656,0.9883952603434617,0.011604739656538297,0.2832940077600302,0.3546608793625536,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333333,924.3675315,924.3651998999412,914.0192832009052,10.345916699036025,0.9999974776266156,0.9888075441393122,0.011192455860687884,0.2942513128800085,0.3682729880079447,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,1674.7390236000065,1674.736531600065,1662.4395754994475,12.296956100617535,0.9999985120070015,0.9926573787168368,0.007342621283163187,0.5335229216000764,0.6672257098008227,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
12,3,7,6,12,12,7,True,True,1.0,0,0,1.0,1.0,1006.1576903999667,1006.1553648999543,995.8616305009928,10.293734398961533,0.9999976887320601,0.9897692396641099,0.01023076033589015,0.32245795787998943,0.40085871111551963,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
13,4,5,7,7,7,5,True,True,1.0,0,0,0.8,0.9571428571428571,1853.788164699974,1853.7856916000019,1841.4146980999503,12.370993500051554,0.99999866592094,0.9933266323307447,0.006673367669255314,0.5910910961599788,0.7385600364940247,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,229.35637339996174,229.3541727999691,218.70490129932296,10.649271500646137,0.9999904053244302,0.9535684423324886,0.046431557667511385,0.07374029284000862,0.09137616446213909,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,970.6460026999703,970.6436879999819,960.353726799658,10.289961200323887,0.9999976152995202,0.9893988274713593,0.010601172528640684,0.31046355379994495,0.3867106326693155,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
17,3,3,5,6,6,3,True,True,1.0,0,0,1.0,1.0,405.8216750000138,405.81939309992595,396.3364566999371,9.48293639998883,0.9999943770867147,0.9766326189402835,0.02336738105971644,0.1307665156400297,0.16168103310754023,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,950.7649002000107,950.7624600999989,940.3186001995928,10.443859900406096,0.9999974335400778,0.9890152794849435,0.010984720515056555,0.3028934817599831,0.3787898247410354,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
20,4,6,7,11,11,6,True,True,1.0,0,0,0.7,0.9545454545454545,1844.5451886999654,1844.5426917999866,1832.2115984972334,12.331093302753288,0.9999986463329855,0.9933148235833349,0.0066851764166651305,0.5863395659999922,0.7348775664541779,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa_warmstart,True,0.25
1,2,3,4,5,5,3,True,True,1.0,0,0,1.0,1.0,226.383732999966,226.38173759996425,215.95712809986435,10.424609500099905,0.9999911857624427,0.9539511905394017,0.04604880946059825,0.07263520419995766,0.09019192733066304,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,0.9,0.9,506.2384014999843,506.23620540002594,496.85797020001337,9.378235200012568,0.9999956619253856,0.9814745861714851,0.018525413828514938,0.16208135972004384,0.20168773123507008,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,0.8,0.9600000000000002,989.4706683999975,989.4683406001423,979.255632399465,10.212708200677298,0.9999976474291461,0.9896785902270678,0.010321409772932184,0.3157621567600174,0.39421049426300486,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,1.0,1.0,436.40575799997896,436.40352420002455,427.10195909970207,9.301565100322478,0.9999948813691996,0.9786858616291578,0.021314138370842135,0.13939484620005824,0.17386594589642412,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
5,3,5,6,22,22,5,True,True,1.0,0,0,0.7,0.9454545454545455,1035.7139203000115,1035.7115504000685,1025.6624942005728,10.04905619949568,0.9999977118199374,0.9902974373553969,0.009702562644603114,0.33041992999997455,0.4126340838247285,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
6,3,5,6,13,13,5,True,True,1.0,0,0,0.7,0.9,1074.7782427000348,1074.7758252000203,1064.57063350128,10.205191698740236,0.9999977506987783,0.9905048183449409,0.009495181655059097,0.343226785319997,0.42819753992032683,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
7,3,4,6,8,8,3,True,True,1.0,0,0,1.0,1.0,1016.6933522999752,1016.6909502000199,1006.6578380013234,10.033112198696472,0.9999976373407479,0.9901316007615465,0.00986839923845353,0.3250351102800341,0.40505615545817525,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
10,3,5,6,9,9,5,True,True,1.0,0,0,0.8,0.9333333333333332,1039.8301186999888,1039.827708799974,1029.6785935006337,10.149115299340338,0.999997682409875,0.9902396183392217,0.009760381660778254,0.33181794168001505,0.4142739875697108,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
11,4,4,7,6,6,4,True,True,1.0,0,0,1.0,1.0,2005.1939658999909,2005.1908941999427,1993.5643370993203,11.626557100622449,0.9999984681282208,0.9942017704477651,0.005798229552234908,0.6421193736400223,0.7988808343426067,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
12,3,7,6,12,12,7,True,True,1.0,0,0,0.9,0.9833333333333334,1088.4220196999959,1088.4196156999096,1078.240206000628,10.179409699281678,0.9999977912978213,0.9906475319330442,0.009352468066955772,0.347205784079968,0.43363331302785246,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
13,4,5,7,7,7,5,True,True,1.0,0,0,0.8,0.9714285714285715,2107.7076757000177,2107.7050456000143,2096.144873000623,11.56017259939108,0.9999987521514326,0.9945152797240184,0.005484720275981581,0.6696529494799673,0.8397231257370574,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
14,2,3,4,6,6,3,True,True,1.0,0,0,1.0,1.0,258.45050320000155,258.4482788000605,248.41130380152026,10.036974998540245,0.9999913933232341,0.9611644734291112,0.03883552657088887,0.08258872048000339,0.10296744175301216,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
15,3,5,6,10,10,5,True,True,1.0,0,0,0.8,0.9800000000000001,1074.6267229999648,1074.624383599963,1064.4900257997797,10.134357800183352,0.9999978230580426,0.9905693952651311,0.00943060473486887,0.34345499852001665,0.42813720462149923,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
17,3,3,5,6,6,3,True,True,1.0,0,0,0.9,0.9666666666666668,444.37761199998204,444.3752924000728,434.98867400101153,9.386618399061263,0.9999947801152744,0.9788768220024923,0.021123177997507687,0.1418043742800597,0.17704194916337562,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
19,3,5,6,8,8,5,True,True,1.0,0,0,1.0,1.0,1073.4618146999856,1073.459338399989,1063.2561596999294,10.203178700059652,0.9999976931643375,0.9904950487316383,0.009504951268361667,0.34317213576005307,0.42767304318724664,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
20,4,6,7,11,11,6,True,True,1.0,0,0,0.8,0.9818181818181818,2207.7386834000354,2207.7361266001244,2196.1009104995173,11.635216100607067,0.9999988418919639,0.9947297976599563,0.005270202340043735,0.7074506899199914,0.8795761460558265,2510,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,N/A,qaoa,N/A,N/A
1,2,3,4,5,5,3,True,True,1.0,0,0,N/A,N/A,0.015076500014401972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4,1.0,1.0,0.628,5,0.0,0.001307970000198111,100,10,10,100,sa,N/A,N/A
2,2,4,5,7,7,4,True,True,1.0,0,0,N/A,N/A,0.015944699989631772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,1.0,1.0,0.5114285714285715,7,0.0,0.0013825399975758046,100,10,10,100,sa,N/A,N/A
3,3,4,6,10,10,4,True,True,1.0,0,0,N/A,N/A,0.018625700031407177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,1.0,0.99,0.7292929292929293,10,0.0,0.0016295899986289442,100,10,10,100,sa,N/A,N/A
4,3,3,5,5,5,3,True,True,1.0,0,0,N/A,N/A,0.016140899970196187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64,1.0,1.0,0.844,5,0.0,0.0014119300001766532,100,10,10,100,sa,N/A,N/A
